subject,run,consigne,condition,clean_psnr_img,clean_ssim_img,clean_ssim_grad,intra_psnr_img,intra_ssim_img,intra_ssim_grad
sub-21,run-02,nodding,jdac_nodenoise,20.002858586514222,0.817336488585238,0.7054881972460836,19.88806456531845,0.8337589530239374,0.745985221544946
sub-21,run-03,shaking,preproc,12.500495900396128,0.3689126680382952,0.36518309711898334,12.500495900396128,0.3689126680382952,0.36518309711898334
sub-21,run-03,shaking,jdac,12.641326963564673,0.38713325990033753,0.37091432239541566,12.845662136844338,0.4040069302971136,0.39794647229392444
sub-21,run-03,shaking,jdac_antiartonly,12.440324784773136,0.3752072207940282,0.36452022934363676,12.293860568522014,0.37647696079671067,0.35964591889231506
sub-21,run-03,shaking,jdac_nodenoise,12.623664925285645,0.3852169850541849,0.3553681979092391,12.348715163691589,0.3826105593775087,0.3468257671234672
sub-22,run-02,nodding,preproc,16.96199721279157,0.7245904598420233,0.63627208745044,16.96199721279157,0.7245904598420233,0.63627208745044
sub-22,run-02,nodding,jdac,18.61890116043439,0.7356776404115898,0.6160918945672814,19.404308734932556,0.777088972507603,0.6957695360531136
sub-22,run-02,nodding,jdac_antiartonly,18.27174547343559,0.7416293344495781,0.6471608399187996,17.944618212370088,0.7433843719072278,0.6398423818954379
sub-22,run-02,nodding,jdac_nodenoise,18.74813674921993,0.7382590089817624,0.6221851241434935,18.160054418601707,0.7295441073107802,0.6150286334343137
sub-22,run-03,shaking,preproc,17.466088430882007,0.7405883270267842,0.652098469403871,17.466088430882007,0.7405883270267842,0.652098469403871
sub-22,run-03,shaking,jdac,18.820458585989023,0.7443885520234876,0.6103761720041158,19.929310134129597,0.7969263172567169,0.71090227968447
sub-22,run-03,shaking,jdac_antiartonly,18.357936810375342,0.755620332162113,0.6601456621920628,18.21133269123453,0.7615288609296478,0.6627649207858404
sub-22,run-03,shaking,jdac_nodenoise,18.712647947410858,0.7490588853373552,0.6261015097242912,18.382560256379126,0.7512364142933792,0.638126655599488
